	GSM1389613	GSM1389614	GSM1389615	GSM1389616	GSM1389617	GSM1389618	GSM1389619	GSM1389620
RNF126	6.38579041468296	6.34411495361039	6.24667925919549	6.31013895620659	6.21287965419345	6.74355397776163	6.75002329951003	6.62119247973034
PRKAB2	6.98038968129835	7.18451212729818	6.93705318596249	7.28185334569269	7.11304855730748	6.38157454640697	6.3877255830766	6.77692670500285
PRPF40A	8.5920462071535	8.51504645970621	8.74044157082174	8.83105697708741	8.52387568316148	8.29441637116777	8.15610599551415	8.59148987668594
DDX27	7.51634459938643	7.64130532622731	7.52190980808407	7.69208277809708	7.52506783202625	8.58112898175112	8.91695426532315	8.39893551058925
HIF1AN	6.76088989997337	6.72033269467398	6.64613886743051	6.66804841120129	6.54687422614263	7.19517548867176	7.20871131912121	7.02872682998022
ZNF446	6.80173915750953	6.80064544623212	6.67343824827505	6.77160852925538	6.57657583716834	7.65857716095324	7.76866070064839	7.43718016514109
CDC37L1	7.56447025799651	7.59825509798091	7.46224339367698	7.5421613703857	7.4010014936646	8.11894762088059	7.99090602925894	7.63168637357112
URGCP	7.50882009448955	7.58193873894518	7.48899307226399	7.57123013117234	7.37450118464731	8.53471121009709	8.75548966892931	8.28945233230818
NPLOC4	7.7934208192264	7.81165314731824	7.6069555836634	7.7679227662905	7.53208344807765	8.89067874406864	9.08518791419236	8.59781816790875
DENND4C	7.72205992833751	7.81865302202561	7.92149544284272	7.80771391741264	7.95014098860405	7.57323260201019	7.48574514179309	7.80139614465966
GPATCH2L	6.13286036773033	6.12172405649992	6.12599862517263	6.10881413951797	6.07923540288594	6.24291607623756	6.23930158598419	6.19096021461322
MFN1	8.0018680475877	8.11201697225392	7.89634920080967	8.17637174147979	8.05932027671623	7.59260910598605	7.36371480293948	7.5965818609144
PRKACA	7.4528947052371	7.356333253049	7.43960515609926	7.26612123593326	7.34470450359343	6.96346352409318	6.81547154254312	6.89924812905407
PEX26	7.22233895942036	7.20983143439216	7.23830514626646	7.16936342929194	7.13560151762072	7.36980415469165	7.39711359654367	7.25153403160378
NBPF1	9.87236967434631	9.52909285964687	9.84622857805836	9.5077410450132	9.80297471232789	8.84092834022553	8.16543860999407	8.72924975461215
LIMS2	7.13559463702562	7.1405090588116	7.15069001055855	7.04391882128845	6.77808704545615	8.18108944342987	8.22358475244229	7.83935401185677
PRKACB	10.6067130559131	10.2295609910949	10.0230752914506	10.0986785275764	10.6911224313198	9.48614408253684	9.17424947861772	10.2883142361161
SCYL2	6.30982892776346	6.43558406447163	6.40000906597833	6.54321942239262	6.49158186771168	6.86677406370359	7.13760398555448	6.86097079308599
KANSL3	5.89928146184395	5.8776541732264	5.83556843532202	5.84529078521809	5.76569338281502	6.18217184745515	6.1754834114701	6.08389768354146
RABL6	6.57175555591801	6.5633557244667	6.58240956807088	6.55779792651314	6.55210539077206	6.60133172216257	6.62146561433301	6.5598792106335
MREG	6.37151219823711	6.53773198359194	6.60446521961028	6.74774527300059	7.04739528488713	5.58795023599972	5.89924907520482	5.95816368033197
TRMU	6.83924261231825	6.81488965450379	6.77676067021474	6.77956403445915	6.74473039536308	6.92564267218456	6.95357451788257	6.85146377262927
YEATS2	6.59442075339509	6.68356846587927	6.63777959313347	6.72572888059967	6.58214437189756	7.41213980606125	7.62666470194978	7.28147922955438
PRKACG	6.17014755324362	6.06851136949433	6.10353558550415	5.98883907129118	6.00862747863723	5.85009385907918	5.67204679955976	5.80400778508211
PACS1	6.54951086735597	6.47910615601568	6.50652477468353	6.42121079856379	6.42652390618949	6.37014666035708	6.27220911415951	6.31283056556385
FRMD4A	5.83347047615006	5.95702622799997	6.04615633835998	6.04808768428219	6.09349664429882	5.88548422723248	6.05306181996932	5.9754714835609
LUC7L	6.14707666319002	6.24072085952197	6.11836102883017	6.29226305023203	6.14225955791234	6.98707202806742	7.2210734863184	6.891279559149
KDM4D	5.70018487186346	5.67561702886163	5.71106718258091	5.66780385638148	5.7266710410551	5.39031330243189	5.33544100281616	5.43442577399132
NSUN5	7.51714352214622	7.57217136996455	7.62363544765728	7.580409401764	7.66890429105849	7.30306735523084	7.37725217530352	7.32081296631544
RBM22	8.13101772054084	8.25220219714449	8.25162657166494	8.24156209478591	8.14980974984782	8.77054741147737	8.94927220106786	8.60562667478709
VAC14	6.23842509827526	6.31230032540989	6.1976026424078	6.37256029918301	6.26254619271162	6.91999960576682	7.1331362152776	6.84782779733213
IARS2	9.63249771213485	9.80573835840657	9.65125921019975	9.91265687226093	9.87165880693756	9.91800583308404	10.4910284576247	10.3619688675948
PKIA	6.55053362905953	6.59339715636012	6.54245269258743	6.62395203048347	6.60207736095835	6.73110184509964	6.86706512647729	6.72414278267628
MAP7D1	7.23965078320602	7.24433311830065	7.11892475209324	7.22111342218747	7.08149900931015	7.91738685994501	8.05880586502892	7.72955373565375
ARHGEF40	7.42885064348209	7.48710158933334	7.33241667832923	7.46385088078617	7.20252017205821	8.68557337172141	8.9275790858779	8.39428158274065
CCDC94	6.92779505329558	6.94642862705028	6.89666835703666	6.93700766785967	6.8458998975137	7.36866281869395	7.48459410946324	7.24651003740568
POLR3B	5.96031859209101	6.12948954653512	5.92829888323712	6.22799053861924	5.9609748462937	7.49580923224483	7.90472090995227	7.31653239524863
CCDC88A	5.57308310814179	5.64838603967125	5.6897509475372	5.74345306292986	5.85046125087613	5.32915499547774	5.45037040932797	5.47374699728951
IPO9	6.6770913516523	6.74244311195539	6.71980268014775	6.77979761515795	6.69928531223797	7.18696727140709	7.36291473161431	7.10293850581192
NDC1	6.24540803568939	6.30997897380396	6.3057660741196	6.3814793578313	6.4249442895811	6.23542139954563	6.37701903112969	6.30703997924391
NECAP2	7.97883320656185	8.17064619722298	8.0946528317662	8.24733086798116	8.12424805262603	8.97356224969803	9.33130959496407	8.83424380762453
KBTBD4	7.16342823157526	7.20613065753239	7.16455928935084	7.19982754137972	7.06543595919632	7.86958040677613	8.03248002746553	7.6887519686503
FAR2	5.51010025032015	5.74927805107785	5.72918521063007	5.95095682809125	5.94013264749471	6.13202194158745	6.56679082619242	6.23940921589152
ZNF334	6.02683665971475	5.86873700062432	5.86805421811516	5.7578984122334	5.8033064615551	5.48468169386169	5.2242571312879	5.45269209389146
TENM3	5.73660086309382	5.64377661888731	5.62379329305238	5.56167629121874	5.52134929295142	5.68139827458945	5.53880144613493	5.58853498398375
DOK4	6.14659948073038	6.22955329509109	6.14648006617536	6.27674215173485	6.14379871739597	6.91737368161296	7.11993564275154	6.81517085847777
LMBR1L	7.00088414441382	6.99542105432321	6.92271030607991	6.97102309482218	6.83682579992954	7.60633972649252	7.70139415094811	7.42325667133266
WDR11	9.04628065822283	9.02899022636999	8.71068014583377	8.94043896658539	9.26899996669032	8.59408873779052	8.37414177698171	8.80466774114164
POLR3E	6.17591120159299	6.34700702392608	6.20614037326034	6.46117000607046	6.27390401838726	7.38305220055076	7.76899810738032	7.28019791900897
PRKAG1	8.3209397489496	8.47763395053983	8.35089031720944	8.50582377748426	8.31177720512551	9.53904063069309	9.85433879343116	9.29609909628083
TSR1	8.25207735925301	8.17398051857626	8.26928679543274	8.06215646861409	8.26291894234262	7.26809838088926	7.02194430120821	7.30120756802406
IQCC	6.18753254755253	6.13861467385927	6.13479930553205	6.10519475805621	6.13174377779462	5.94793331739352	5.88046853423308	5.95386539293091
CEP72	6.1977422148421	6.1775586286228	6.14915979418072	6.15362746971611	6.12603248907443	6.24281004183101	6.23124669797387	6.20762510189556
ASF1B	6.39301589869777	6.47576594190483	6.50318147340766	6.59019354681552	6.68805021195051	6.27774832842418	6.4673388976397	6.38980711423345
ASUN	7.78209129473769	7.53435749973698	7.78644091854992	7.80589869819621	7.82821807862598	7.90351997582086	7.81954548857423	7.82140659252688
BTBD7	7.42656536405135	7.3212634146893	7.47741780024614	7.21335862947083	7.36412377051911	6.54129019674101	6.31296394804129	6.53888783159868
ATF7IP	6.44293558039557	6.59852498028618	6.49090556903915	6.69259680694725	6.5211086972802	7.51579580161314	7.86323275424279	7.41406233074646
FAM222B	7.64151878924741	7.65689346798179	7.61317020825872	7.62392010610504	7.51702466204893	8.20058085907622	8.31235504764468	8.00657289763856
C1orf112	5.83838330496466	5.73918011668103	5.84301773064556	5.70050996945393	5.88996766549405	4.82189578341694	4.60779087355499	4.96020434850078
HHAT	6.80146318225095	6.7254991400738	6.60722914277348	6.66243781044642	6.60479221996987	6.88765187924997	6.86692299856665	6.7892377617211
ZFP64	7.44554449989746	7.43247412746827	7.48691064119254	7.39416621875999	7.43763180436286	7.25686331891478	7.2543544967606	7.20603713322731
DNAJC11	6.83191986418607	6.9187457829185	6.69112383203264	6.97641527574701	6.7662708382846	7.99071643073729	8.31312490818299	7.81894445648782
VPS35	6.2157915281722	6.62282312654942	6.28286558556553	6.88370632759236	6.41699231711987	9.16713377042672	10.0652973764187	8.90688104933868
ARFGAP1	7.25092351192955	7.15419475555867	7.01689065438466	7.0563110210814	6.96228356749602	7.50668630802097	7.47281146237187	7.32374718719826
PRKAR1A	11.2008852228327	11.5089399306748	11.2616836562943	11.418402052507	11.5898915998786	10.6428609890781	10.795342088674	11.0639762492718
ENAH	6.2625666734919	6.2324761479409	6.01514181809166	6.21111785669599	6.07215560759779	6.8103831285133	6.8888613509367	6.69244441242148
EDEM2	7.12009810812363	7.1806914289183	7.0911808806491	7.21037064522391	7.1826136114178	7.42012465819795	7.61500418997868	7.38233942118381
PARVA	7.14234452622403	7.33267725411055	7.13937133704274	7.40198611441091	6.97484984950701	9.41394394917703	9.90402690157902	9.02283546626369
CHFR	7.20198574555268	7.26492579333007	7.24635880803763	7.30001771393079	7.29685660592701	7.44615006703219	7.61969752360694	7.39996515195914
COA1	5.77669153201019	5.77237135005119	5.76898952863574	5.77996565321449	5.80862406138513	5.64762458544321	5.64870085231949	5.67773580967184
AP5M1	5.97026047498266	6.24383765568782	6.00631254531882	6.43174048203782	6.14002536673333	7.88164573724998	8.49559954698705	7.73198799826373
NUP133	7.93681629807895	8.06243519385309	8.02432461477043	8.08131698440228	7.93678710305594	8.89591378417903	9.14699946000739	8.68465741070494
CNDP2	6.91394153114983	7.32273017163943	7.15801164621867	7.60260996516958	7.29453145794367	9.22616062249279	10.0852033297117	9.06797948879917
AGK	5.72910334884257	5.9096148762513	5.69853926262154	6.01703045540177	5.74170623937342	7.32851365224496	7.76166274643468	7.14585651786476
TMEM184C	8.08595484285279	8.20547795561	8.10450703135544	8.21416397019841	8.07056084377439	9.01683245756171	9.2618809327905	8.8157151966284
SEPT11	8.43201811491783	8.6681370739459	9.02731849687861	8.63731161507284	8.91773397766349	8.97528991327827	8.27205493474337	8.74234286922034
OGDHL	6.76208598869531	6.89372323711589	6.51341219172814	6.93493301112277	6.50960886689584	8.85125044445319	9.29570090835704	8.52266934861884
TMEM30A	10.1036244929852	10.0990768463484	9.43958411058827	9.99677511630346	9.22259189426667	9.1661000190189	9.85131161550326	10.4027396860655
CDK5RAP2	7.24022819379844	7.36517178291505	7.37511536350739	7.41128694545931	7.31572302879616	7.94472289012831	8.21009612021449	7.82879531787991
INTS9	7.16477770092715	7.2944248563592	7.27091998873304	7.36168650499369	7.30183279443724	7.75468004790507	8.04484515242605	7.69058704054814
UGGT2	5.88937685268984	6.10899304446663	5.96621907848258	6.21582598015262	5.8915999790895	7.74027673795327	8.2021069349575	7.50125274014388
RCOR3	7.3364063371154	7.47397681868348	7.2498658270727	7.70361885127021	7.49292747221017	7.53063309935666	7.37006056394966	7.73928613751795
WDR12	7.24294291485079	7.48665389716286	7.40372844860326	7.66321348071167	7.59859559677118	8.1661153622984	8.6896488393964	8.15358746746888
PRKAR1B	6.90157504990998	6.86465502490598	6.90879161789155	6.82656992945828	6.81204322311845	6.91911625205613	6.89585573186674	6.82377905509077
DHX32	8.16756436400073	8.56949777117351	8.40176647294484	8.78985900220762	8.39630185814487	9.13306557173094	9.39681495837913	8.83342085628506
TTC17	7.78640201357388	7.81825758469249	7.78768439753508	7.77124179315976	7.63894515684529	8.44024972970042	8.54801156958357	8.21079606982976
ZNF701	7.07681473478529	6.95912265704262	7.13671314042509	6.86543014592575	7.03402562819939	6.1325402124324	5.89813948037301	6.152324216121
EXOC1	8.69987815253192	8.73717082965695	8.84337942077662	8.764640761465	8.71539446523069	9.22236048326242	9.38231856857909	9.06331166676625
IFT122	6.14656241512505	6.32890125347429	6.07262097243009	6.4350852038199	6.13430025132478	7.85488446471652	8.31364176835794	7.66106327784388
H2AFJ	6.97879841954506	7.00083048003881	6.918420053752	6.96763629686044	6.67813082746062	8.3157633702121	8.4561116462876	7.96772928240993
NGLY1	7.10039410334632	7.33023543583566	7.21056964710948	7.47437986953161	7.28616995037127	8.48347746696597	9.00652170161593	8.35478590669483
ZNF83	8.24503496787561	8.03945138056725	8.29954962609664	8.4854222904562	8.69883734032663	7.73728902665264	6.84941076596482	7.56079485404099
PRKAR2A	9.08505710387387	9.02627204878396	9.10220515228317	8.9085092154046	9.02170499572531	8.44232434340345	8.17318020594649	8.38108529693399
EXOC2	6.60066982824686	6.72533047063631	6.73350497001008	6.78812239992886	6.66645770275522	7.38535291212942	7.63238458329976	7.28164236340937
TDP1	6.95464781867121	7.0752675317363	6.98262496529639	7.17090269125421	7.1083975431612	7.58789996160062	7.91640614868329	7.5456238340426
SAYSD1	7.02684215042198	7.03122089223726	6.98477599130732	7.02236698345897	6.94696541469476	7.41785589914268	7.52359249052821	7.29221356715741
ZNF839	6.59602523554508	6.54841342211441	6.5468173501474	6.49626120472773	6.44279711540545	6.71061633985275	6.66648237889748	6.60623226465056
PRKAR2B	9.43260742459938	9.26605787220117	9.11659716394271	9.45881339340592	9.70587904599154	10.5024214288848	10.8280178597241	10.6188258958743
RIOK2	7.48674165303033	7.65018258466659	7.67517830299081	7.73996677482074	7.68949583726986	8.12729277527357	8.45507510746789	8.05515850680001
MCTP2	6.28021897552851	6.18800600252391	6.17104365513081	6.12259290871051	6.06703734015293	6.34829511639154	6.23930022531492	6.22222932137128
FGD6	5.62924566767027	5.73382272570334	5.83106031021677	5.82474054100823	5.91945968816771	5.43740469344137	5.56786034760719	5.57517350080129
ZNF415	6.87593231252813	6.88069555412156	6.8840770441203	6.84799001407979	6.75748381991194	7.24961719878041	7.30408412578982	7.11219440882774
TXLNG	6.95986040627954	6.89502473944192	6.97903801494413	6.8272846999937	6.9267630730753	6.39439992131104	6.28442545111862	6.40351210566883
LMBRD1	10.2063347885749	10.3494688949313	10.2567467709399	10.4462226211973	10.2776543029048	10.9548277323433	11.5123034057103	11.1506651397926
PRKCA	6.37605483448012	6.33404707686516	6.25909781724421	6.28233207179838	6.14883876834954	6.86587899542495	6.85677157375043	6.69508442941086
CSGALNACT1	8.06719171048122	8.36822553470868	8.17308056978206	7.96562880384721	8.67333227575998	7.67625028426458	7.70220076546399	8.27976542710474
LRIF1	7.75380235086061	7.30955177240717	7.42939182564991	7.27975359855161	7.58175330001012	6.88251528055267	6.9159179009388	6.71580533562137
FAM63A	7.20767369365389	7.42080069328513	7.32968127373199	7.54461655461778	7.375539131337	8.45364288325706	8.93179877947962	8.32607083083285
DDX28	6.1894506732426	6.23305694700625	6.16354838278928	6.27151339424137	6.21007828152785	6.57856630543657	6.71185347969507	6.53831911787429
PCID2	7.90783439909777	8.04924848075098	8.02984001584929	8.07637657684829	7.99452071851766	8.55374948580531	8.78813374843762	8.43547121077683
MBNL3	5.76224480112664	5.84839526202206	5.94575255652114	5.88840451958388	5.86229257604762	6.02316449318169	6.12334568676845	6.00331749514995
CACNA2D3	6.02236052344694	5.90679190733841	5.84298949866819	5.84176701068045	5.88163417126514	5.61819570304589	5.4652355725151	5.62094112972284
PRKCB	8.1631811411847	6.85514136420721	5.9500073723263	5.95278010018517	6.36760008182813	5.8724213475516	5.22195072198457	6.3001659879671
SCN3B	5.91166866920291	5.84238125771069	5.81452884497059	5.78393014785931	5.75898608233906	5.85008997623427	5.75146669052324	5.79091163815986
IL26	5.37895152788706	5.26217484188836	5.3572599343348	5.19191111356008	5.34278495660574	4.4422843419358	4.19037860965516	4.535780310213
DCP1A	7.12666778395097	7.12721521650708	7.0989803529402	7.09031952559674	7.00457710514787	7.50465929783505	7.57455141724389	7.36081647182317
ADAP2	6.75777873289516	6.84092573379174	6.84354011011129	6.96594538796759	7.13270191990827	6.40470410600702	6.62497653280171	6.57228764579925
LRP2BP	6.3364311121636	6.07797558734475	5.98590053943663	5.85181723152015	5.73912159097901	6.21767941381788	5.83169102054381	5.97350709873275
HR	6.17554679236235	6.17892454258377	6.17622479647906	6.1795595428407	6.14826808389788	6.32685091955473	6.35301461925749	6.28252402166796
PRKCD	6.68418559091517	6.77792486579724	6.76844627551898	6.86456480485596	6.83448578594205	7.11571227766307	7.34674606508406	7.08544721861357
FOXJ2	6.33774096554882	6.51043047000949	6.3554068813214	6.58373723740022	6.27605520006925	8.01697252935557	8.40593201306356	7.77714536432826
ADCY10	5.56302146018296	5.46940571704753	5.57428033041856	5.40848171826634	5.53361136818197	4.78849729111666	4.5733576806549	4.85988257855664
SPATA7	6.51392257677177	6.49252047656548	6.53606006017739	6.47869668004871	6.508829640759	6.34447054323908	6.32502110528724	6.33615502536594
UTP6	7.59355005944553	7.73168332065057	7.6660884066146	7.81754500778659	7.8118237986921	8.04802124785849	8.3494377908862	8.0203674564239
TSNAXIP1	6.42266761822144	6.33066357533146	6.23854835975535	6.25163313565164	6.16297736984413	6.60486234005345	6.52046998464038	6.46897957831738
DOK5	6.33762307633958	6.35037770954118	6.01257554910437	6.35606376267197	6.16430440301287	7.17002783545488	7.37383744114976	7.0597767728785
KDM3A	8.47729418690589	8.58984023347572	8.76028540929128	8.56549097707055	8.7590510789583	8.31689188273546	8.62578344534089	8.77292633992779
RNF130	6.02701598394735	6.35491920743231	6.1147308109445	6.58951445966152	6.28974264657421	8.11513397071511	8.82939933023642	7.98017053490529
PRKCE	6.10326780392626	6.28434068577358	6.35018526619473	6.41599324486343	6.37990291838636	6.6753880800302	6.97538081113654	6.69250697227314
ALLC	6.15408345049143	6.14498768959955	6.2652016546416	6.14842304004872	6.23638445004663	5.76283534880131	5.70803835603352	5.81557319051276
VPS11	7.62175160032844	7.79116103738526	7.72912667087831	7.8554077029685	7.6793007506966	8.79842594772456	9.17727241035683	8.60767039867261
PECR	6.65140521848397	6.77649230025198	6.79552461895862	6.88730916375989	6.91283034782083	6.88187866083749	7.14908973924567	6.93138405961819
DCAF6	8.88485146298191	8.90093770003558	9.00181804648204	9.13619005963383	9.00345553834868	9.66959128712046	9.43538526506963	9.37212397171821
PRKCG	6.08528907612269	6.04711166827847	6.13032919886899	6.03193986419051	6.11889208274116	5.63108278059768	5.5393827365191	5.68309924521065
GLT8D1	9.17780823658743	9.25917824806911	9.22181952246975	9.21366396179974	9.13821330609064	9.66837419950066	9.70881326825805	9.49051599081624
EMC3	6.6654050395331	6.90775116674747	6.67768469121722	7.07146127189154	6.77948723195439	8.51530809688404	9.09923909989726	8.33592072368823
CAND1	6.45024984530861	6.67980237093305	6.5564606371455	6.81666992735994	6.55407454767187	8.10454101735534	8.59069455853825	7.92928871260305
UBAP2	8.32310151164162	8.18792142174762	8.08179877906043	7.96518663528793	7.92901562965459	8.93899970489992	9.05136505672465	9.18698849622529
