	GSM2810793	GSM2810794	GSM2810795	GSM2810796	GSM2810797	GSM2810798	GSM2810799	GSM2810800	GSM2810801	GSM2810802	GSM2810803	GSM2810804	GSM2810805	GSM2810806	GSM2810807	GSM2810808	GSM2810809	GSM2810810	GSM2810816	GSM2810817	GSM2810818	GSM2810819	GSM2810820	GSM2810821	GSM2810822	GSM2810823	GSM2810824	GSM2810825	GSM2810826	GSM2810827	GSM2810828	GSM2810829	GSM2810830	GSM2810831	GSM2810832	GSM2810833	GSM2810834	GSM2810835	GSM2810836	GSM2810837
GUK1	10.7701956101618	10.2158080944276	10.6325838209764	10.4119301424798	10.3245760518391	10.3216849749646	10.2306702427345	10.3270100433765	10.6491936958578	10.3045279125302	10.5286112269959	10.4430434235447	10.3885607297802	10.4457847557661	10.3528779535532	10.1767668819349	10.2042733562514	10.3194529260158	10.5957796458813	10.63333563479	10.6635404636083	10.462699960078	10.6809074625353	10.6637760073116	10.7210395367505	10.5726400761928	10.6565976655657	10.5488942287394	10.780220269695	10.689032691553	11.0668102169304	11.0240314027004	10.6056847977648	10.5600375811548	10.5756655187263	10.4609632926299	10.743226490864	10.6142398584946	10.678152624093	10.7464712648782
ALG5	10.5326704182019	10.0072769606024	10.3599421655122	9.91749917944947	9.6441883619335	9.84675602400844	9.5800869741982	10.2981558055316	11.2537028620161	9.89070848152411	9.63420282724539	10.0889280865473	10.3174614657599	9.94642202854527	10.1492977930665	9.3124682794144	9.45003160975203	9.57954433876661	10.9147426363486	10.6224544230842	11.8418295743153	10.2722817230651	10.1852705224227	10.4626772850759	10.143109079483	10.2279170483397	10.7422434948841	10.7665309487281	11.2674518038809	10.6987697780661	11.5954727362332	11.9888094138104	11.0859518540102	9.98277461623057	11.0767940541064	10.1576990594766	10.7721201508944	10.6952092735402	10.5209388111987	11.657103509523
NPC1L1	5.91324987549014	5.71348419068467	5.64915737578288	5.70221401854232	5.69581259670566	5.65929183348857	5.8801163303145	5.80352637095448	5.32085290645326	5.6840138641808	5.89121924887965	5.63591624470918	5.74214077381365	5.69570138443828	5.56340973077694	5.87391226318348	5.84206204798264	5.91768942678766	5.4318647003339	5.51089448225071	5.1848473690495	5.66860652443871	5.5171073154543	5.45746197557229	5.73554458420023	5.53135838554608	5.35210798978287	5.48222543136655	5.39869175112328	5.35775942155648	5.2522908164488	5.08500686935578	5.4001444295058	5.89609306070051	5.3936299444052	5.69389729206666	5.5079153816898	5.49178370520634	5.35578861025071	5.34911158150009
ANAPC2	7.24182545578317	6.92156731247627	6.93536440368332	6.5650161545838	6.72440756464527	6.91127791775306	6.75174154496617	6.86103012151068	6.81924509082094	7.01155320852884	7.27898670273842	6.95153714573468	7.09661055013042	6.9732108087902	6.77632436185447	6.22390548708585	6.85491435037135	6.64658817712705	7.00181149518665	6.77246794807604	7.04446745409965	7.03682295288219	7.06368696695761	6.84621529172357	6.96534020412871	6.94334007689312	6.81763384367022	6.54350339110809	6.8054754102954	6.90756804150155	7.06183368478802	6.99432120825147	6.59529828849511	7.12273588567818	7.23959812145313	6.50365451973283	6.72270383703346	7.1888705319854	7.17903340993243	7.28330403884583
CNOT7	8.26905933788245	7.94101855115693	8.14872420369116	7.90908591843156	8.13867974521621	8.31415666031682	8.15493037458077	7.97704300465312	8.51306498061687	8.18627627257928	7.69052823769729	7.83066255450288	7.8443914745646	7.97492932421426	7.96772782886731	7.7239449728309	7.45186465321027	7.88461774936325	8.0872013467589	8.21600074650252	8.23080202827972	8.04607804615571	8.04966662561855	8.43891960012876	7.74231670016833	8.21377491785749	8.18501984621436	8.32113283528043	8.07529767887275	8.40031475640847	8.86146188960099	8.54396190405529	8.67438709569176	7.98296511092333	8.66215057280311	8.49243154103518	8.28146417447408	8.00574726390939	7.81242407174607	8.37984650876335
SNX10	7.89960289451085	7.57677883990056	8.29557862001239	7.91297241923608	7.27011876646068	7.9089453444342	8.00383519003697	8.3704829408839	8.57643414370539	7.84385658809249	7.65814522506511	8.12952995130186	8.07973475943196	8.36964249648499	8.00569768048776	7.5178700775885	7.91326848206615	7.56911861541654	8.83138727495438	8.25192321355148	8.07332557917991	8.48536337352667	7.65895775174966	8.15630335660265	8.12615113486374	8.24466044367926	8.41505704835749	8.75353792271852	8.78269403287513	8.71622601486463	8.44018163398123	8.36955083947467	8.96713875504338	8.18726924236452	7.77438240079092	8.11024905915349	8.51876378938939	8.18966811505588	7.86385432271099	8.45128431819714
STRN4	6.89246479842678	6.53831047307699	6.4690854362441	6.18958825774046	6.45638189568937	6.3530757331043	6.49533232636553	6.66843927398386	6.4372807668189	6.47512455769656	6.45963209558188	6.45245505380798	6.35627395222826	6.14420091382656	6.10439042266463	6.04046618346334	6.26170518433364	6.05826622457641	6.54445277636851	6.42486587474526	6.93089041972791	6.49449274343932	6.2957632632763	6.24237294369916	6.37664375736521	6.81308183916662	6.15115987750268	6.28933780285485	6.53691836046512	6.67351987713932	6.44692950026998	6.75424165791304	6.12420533439457	6.7161381201583	6.67972557297679	6.68957587112888	6.51555010817151	6.66082105797879	6.62043261691235	6.67962519455105
GNL2	7.59419637642184	7.68902776769482	7.22869548292849	6.86389254855234	7.30049906460827	7.17507010078247	7.48373268915992	7.70467872646043	7.46210983696321	7.80363009127962	7.05272907724341	7.04126593004883	7.70358772361133	7.004204735602	7.29538525728501	7.36853344549981	7.43382368852715	7.67705846493119	7.68200512948056	7.84030389964218	7.9147465226337	7.64997368286481	7.79047906354568	7.79636678422087	7.74785081304147	8.03595520480953	8.22003196092524	7.58545806169708	7.8073222998582	7.31605765013037	7.83723862553269	7.86353856479373	7.68044995376749	7.51992074177094	7.43530108257093	7.57332025767862	7.62901033634895	7.61240876301324	8.18745265259006	7.60332612360815
RBM15B	8.40252401486589	8.52790142109864	8.41557096305885	8.38635066285757	8.36684169413096	7.97293838221072	8.0965950259361	8.28992150078846	8.46091179113379	8.25474132320028	8.16147884527136	8.22465579702193	8.35809950035154	8.16429803982347	8.17181482238625	8.07557461644315	8.21495052694427	8.30032083969973	8.37879140108283	8.41880021069091	8.62787927263293	8.26246195859877	8.26909225162935	8.20635872614158	8.19359798057564	8.0186048574615	8.07574060390726	8.19029208653552	8.40974170270119	8.2036442518104	8.28153048769848	8.34939578226775	8.30856330855558	8.20718962759042	8.21073722562553	7.90111616543173	8.21477037480695	8.20802843291377	7.96275785683251	8.145974002157
PSMC3IP	7.24531311447084	7.33254857063055	6.84800840239748	7.18674264123437	7.00837764990411	7.11527033784752	7.14381046167847	7.51373361340292	7.45746000549456	7.28373332869721	7.04403667838291	6.984102598063	7.41657642332319	7.16709171623034	7.3598857528934	7.05188655589538	6.95924519735032	7.27514123570646	7.41047635747846	7.29796640084287	7.69850233770929	7.14966549767481	7.58303003025554	7.19658553939688	7.17151068259317	7.54920758228286	7.62920484439662	7.34183587981427	7.54223528967753	7.49290700854248	7.93476799749598	7.91837872151813	7.58681364505153	7.42450756486677	7.27615910828102	7.38185478653428	7.35559342822668	7.22929180907132	7.72701301353763	7.00109362476191
CPSF1	6.5329679859129	6.61118416860587	6.34443333406864	6.23147727635855	6.48186951108704	6.39933917634689	6.39975527891865	6.52898758562641	6.47442328835482	6.29933238729864	6.51143228255877	6.28875585883935	6.46913468628474	6.29634052863236	6.46184795048537	6.32156315341325	6.23758441461618	6.19088083376126	6.77429235512092	6.69059837970811	7.0194742594343	6.44746075910635	6.5375551670379	6.56520672374507	6.44223339808011	6.59371229308026	6.66052014504596	6.71865668105312	6.52787763706293	6.78809364845484	6.49668480015626	6.68999964182775	6.6322210447478	6.89819999953281	6.70755702270587	6.53509131016445	6.62953529107573	6.93301426866528	6.77185738934006	6.86260553173433
MYLPF	6.32339307262219	6.18251641540624	6.73989325515158	6.82806919736594	6.57691037495089	6.56672233062969	6.61590417128567	6.28057217623812	6.21008113724072	6.00712432133736	6.50032345104558	6.73134736056229	6.45956782964753	6.82511536672459	6.41638664825756	6.53013517248453	6.50460487474842	6.51179240138061	6.0563722410947	6.49851551766527	5.65466353302712	6.34224591095255	6.10531689837611	6.21812857315587	6.573985044688	6.03693789118042	6.2812909506181	6.30656288876776	6.09829616116359	6.03036789969307	6.34121030055374	5.9085558070446	6.12626887317229	6.31637943101394	6.08628393060092	6.24039150606954	6.41621355904451	6.29946623996589	6.22393044627134	6.19025019719759
TRA2A	8.60671200782596	8.72342388627494	8.23302540560823	8.51380589516453	8.46598637455791	8.7022291571031	8.74026366991132	8.3113301493377	8.65256238972175	8.89110156850509	8.12146206125977	8.6500879764825	8.57373466101228	8.54371861547407	8.812563531103	8.56302284220444	8.43308303811878	8.48627770373675	8.65583170589102	8.78969185386407	8.82118558007961	8.73108602505799	8.6072559559022	8.99249850670657	8.67389069814459	8.73820217546631	8.9350433840493	8.87097091752525	8.720466997937	8.8906692396823	8.92579951041543	8.81872999366228	8.99397619013559	8.64448304252605	8.7031738659704	8.6777684023746	8.97110874500587	8.8361141222934	8.98824670877171	8.76828968097969
GPSM2	5.78772100308257	5.97641840422112	5.61507255122747	5.76487739848567	5.84735760682284	6.05751601799998	6.02897754247171	6.03781092077986	5.62053414293769	5.94284303808292	5.84708259145368	5.50790036252209	5.96957635346745	5.45726855149214	5.99884546634354	5.73267476018922	5.95030609030346	5.94646239897356	6.23113641762778	5.98151203673277	5.78213001095009	5.94540362622275	6.04480322418448	5.7218290656027	6.12589909931044	6.35382225173812	6.17773448047801	5.87866354713451	6.04322211637616	5.85395062742821	5.97475545834411	5.64451480508992	6.28254295797324	6.26888828879093	6.01138108538034	6.04513876436038	5.86454954039982	6.08080686133059	5.93241104903244	5.69456306313137
SAC3D1	7.53087104717137	7.21968066985454	7.08040184863715	6.92991295518764	6.72737385573852	6.78347693201867	7.16283507674294	7.37011396774797	6.90351176132384	7.24615268221258	6.79484126800945	6.84566125363142	7.14295550854806	6.50275467284265	7.21886039828365	6.62131549285015	7.19235831560442	6.93279152015183	7.70569424412123	7.70214291190875	7.84381558085984	7.72925454508323	8.00788325449612	7.76783488080954	7.73271090067768	8.15678752699809	7.76059306355477	7.62551113655791	7.71880767419215	7.82342686058498	8.55200565381029	7.65546472772724	7.6737639645685	8.06764216592657	7.80259142567122	7.45963145170508	7.59934469631883	7.46839152272697	7.65439799283773	7.33644315800061
FAM216A	6.18439329570018	6.14432947986113	5.67413297480289	6.05124584177746	6.08416125969556	5.89767593089875	5.97605812703493	5.98584681687866	5.79670832307672	5.91344836294541	5.90576376869882	5.643914791954	6.21230533657152	5.69492600577461	6.24094300520185	6.04274071923648	5.89971797745318	5.92238733055156	5.84293384215654	5.96587576067	6.19590867446104	5.94081620595803	6.25585295689427	6.53870295083215	5.92079844345697	6.35492355795423	6.348670461851	6.41696206928311	5.963856419895	5.948599788854	6.22351035755594	5.76288716221309	6.19520082549649	6.16424059912807	6.64420475017265	5.98738893664715	6.0051336687605	5.94945001628784	5.92109157069248	5.93192461168274
CCDC106	5.9809046819627	5.93915076578176	5.9020318189103	5.5532437769872	5.82652604793913	5.87973455088052	5.83315383765088	5.88306639218999	5.78679303123931	5.85418813967489	5.86962670429457	5.67349227752561	5.60456931905203	5.63882345459163	5.61368687773939	5.86705678970676	5.6662565601301	5.81270874215105	5.69187273937637	5.64279108903081	5.52007827036953	5.51289203242893	5.54410667351808	5.40168078449881	5.56442024120618	5.62256521007289	5.47509276013645	5.33234726808016	5.26546017881846	6.04208193756682	5.37740325881555	5.48796900989391	5.38345872305199	5.60533548711893	5.19968166933129	5.68892708757326	5.46002030350471	5.5853333898612	5.6398456439567	5.56984252920555
ST8SIA5	5.60953059038233	5.64849826152572	5.54686331768207	5.37604966447167	5.79195782620208	6.14424120496852	5.65401345992813	5.94811919079011	5.93069334843553	5.89046183663861	5.95021289454212	5.74003480867118	5.81854621630263	5.58393286196958	5.23782711836232	5.59822803908612	5.68670672558745	5.80312396894305	5.18606506372217	5.1223838235648	5.1355447503139	5.28067870781071	5.22155211434747	5.66168520778621	5.45968610954958	5.39602093819961	5.59626451174727	5.48019390072947	5.44334351336617	5.47556328479577	5.79230953463593	5.61358665676057	5.16032973307423	5.51458314453154	5.58522144833204	5.59943733540295	5.27797771286469	5.82888762104265	5.49210531005315	5.6918867886791
GPR171	5.17182619851962	4.7086684849415	4.6913637810941	4.77266665467326	5.46080425404528	4.88189154365111	5.1267671084743	4.89982506038687	5.2857005972004	4.94311295202082	5.19279099192113	5.31554926586754	5.13357439396767	5.27882823175853	4.74519047614857	4.97434034735822	4.89674238186322	5.07361509039478	5.68661512588774	5.03615202764676	5.51857457695281	4.97490351445851	5.21324807448629	4.45600187919296	5.92006188861354	4.5801563652805	4.73279381082797	4.61887918581587	5.34101752686001	5.71602564094738	4.80396974254162	5.63534510187022	4.2010284577359	4.14397908261749	5.10345503600241	5.56554723525504	5.02248456747265	5.19516612692398	5.00081142273865	5.99927603920362
GUSB	10.6969643649768	10.3719893206734	10.3488988383679	10.3354470296929	10.134127948785	10.713049666722	10.4786255855739	10.6846010295635	10.9837285036737	10.5687376783779	10.5153931842364	10.7889330222236	10.8504096790331	10.6493228572191	10.8124597029651	10.2502620341461	10.2782953137222	10.4419055543973	11.484401032974	10.8662366779082	11.5429840178255	10.9947917407908	10.6840241675347	10.769572845752	10.9738733164045	10.963963698519	11.3845173804206	10.9626388940008	10.948332522346	10.8788164083181	10.6977185047566	11.6453373404342	11.1656203036001	10.9655863210754	10.8496599918302	10.6206892566372	10.7414646356747	10.9217359243059	10.8910840040804	11.4041180686758
HOOK2	7.78576919113507	7.35716802675845	7.91935108608559	7.32441266494168	7.6417519025627	7.52693980342665	7.47092092295207	7.68951379014611	7.12305824871983	7.52583904367093	7.66465211512817	7.39355225529061	7.44555259691464	7.47214937011713	7.34733950219713	7.92475069901627	7.75584404976721	7.5535099752069	7.05732513968079	7.23678177042582	7.27601414332957	7.22408185422702	7.19794997351509	6.95058767741946	7.3758451408518	7.25912881579643	7.34946788916257	6.98929552191339	6.97518412634253	7.57966122482349	7.10085706419847	6.72609878111637	6.94853650255122	7.52559703554157	7.24563583368585	7.31135980248543	6.94902047827042	7.38838097230077	7.24297549850135	7.3459005066806
UBIAD1	6.9669587210367	6.80492080177422	6.67665731918221	6.78033757561314	6.69607129502522	6.67249313398454	6.60777044048439	6.80539363341672	6.81080146977281	6.74247236401389	6.75774757507187	6.92105791437913	6.78633923874846	6.76613636916267	6.92037543519653	6.61006138145959	6.63613729888669	6.55698442506129	6.87938361020943	6.988555717227	6.83750780597071	6.72270169260886	6.70588327800964	6.64053980956978	6.73258937843237	6.59854902248562	6.7590659313905	7.13607621859256	6.96621794656169	6.94303758892919	6.88823279628016	6.91421735772476	6.84538550024988	7.12024228764413	6.84224416226584	6.66793425940094	6.83858545525988	6.5340833150762	6.7710626501601	6.88652826944372
HCFC2	6.9164602380881	7.19183792768166	6.82396060643234	7.02155663851112	7.22621786951213	7.25739381549776	7.20494432800043	7.20260334533068	7.22439898880696	7.29804985204284	7.13722069357167	7.13312448545604	7.21270355073618	7.13677886206298	7.31559979264025	7.1903779255777	6.96278906643587	7.22671694876452	7.31472831910753	6.89446174308853	7.40144936180614	7.26966520709545	7.30822298806488	7.27535795818771	7.09865279847653	7.15518340471505	7.13170521417255	7.23406179186407	7.18862389056024	7.05752900834147	7.27897507081143	7.42788763950931	7.34987885051155	7.12201294764702	7.60525036858787	7.43873749564243	7.32040033204927	7.48150249238765	6.97954520082418	7.16668699990175
SNX11	9.98368951209477	9.20529366191438	10.0317853083523	9.37125168164086	9.02330699594057	9.33428846326339	9.35956002443052	9.61626528526573	10.1032419857836	9.39592244056882	9.24422194181414	9.76104197529563	9.76765878866913	9.80084275859356	9.58737086188555	8.93669265086103	9.09185336797316	9.30326484313531	10.0705438519913	9.93223582653572	10.6080652445151	10.0784375217682	9.99173137268258	9.94093471683435	9.91345541611862	9.91017931373467	10.1634316576694	10.108946242222	10.5168039574737	10.0435059006932	11.0016972154898	11.107805853851	10.3099389382264	9.91201589246925	10.2813410039749	10.0395325771232	10.2740074437117	10.2995524656904	10.260302933551	10.523441552479
